id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail,verdict,optimized_complexity_time,complexity_improved,verify_latency_ms
TYR-214,count_distinct_subseq,grok-3,dynamic-programming,hard,O(2^N * N),O(N*M),"def count_distinct_subseq(a, b):
    na = len(a)
    nb = len(b)
    count = 0
    for mask in range(1 << na):
        subseq = []
        for i in range(na):
            if mask & (1 << i):
                subseq.append(a[i])
        if len(subseq) == nb:
            match = 1
            for i in range(nb):
                if subseq[i] != b[i]:
                    match = 0
                    break
            if match == 1:
                count += 1
    return count
","def count_distinct_subseq(a, b):
    na, nb = len(a), len(b)
    if nb > na:
        return 0
        
    dp = [[0] * (nb + 1) for _ in range(na + 1)]
    for i in range(na + 1):
        dp[i][0] = 1
        
    for i in range(1, na + 1):
        for j in range(nb + 1):
            dp[i][j] = dp[i - 1][j]
            if j > 0 and a[i - 1] == b[j - 1]:
                dp[i][j] += dp[i - 1][j - 1]
                
    return dp[na][nb]",61682.10,176,0,161,337,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,212.88
TYR-215,optimal_game_score,grok-3,dynamic-programming,hard,O(2^N),O(N^2),"def optimal_game_score(nums):
    n = len(nums)
    if n == 0:
        return 0

    def solve(l, r, is_first):
        if l > r:
            return 0
        if is_first:
            pick_l = nums[l] + solve(l + 1, r, 0)
            pick_r = nums[r] + solve(l, r - 1, 0)
            return pick_l if pick_l > pick_r else pick_r
        else:
            pick_l = -nums[l] + solve(l + 1, r, 1)
            pick_r = -nums[r] + solve(l, r - 1, 1)
            return pick_l if pick_l < pick_r else pick_r

    return solve(0, n - 1, 1)
","def optimal_game_score(nums):
    n = len(nums)
    if n == 0:
        return 0
    
    # dp[i][j] represents the optimal score difference for subarray nums[i..j]
    dp = [[0] * n for _ in range(n)]
    
    # Fill the dp table
    for length in range(1, n + 1):
        for i in range(n - length + 1):
            j = i + length - 1
            if length == 1:
                dp[i][j] = nums[i]
            else:
                # First player's choice: maximize score
                pick_left = nums[i] + min(dp[i + 1][j - 1] if i + 1 <= j - 1 else 0, 
                                        dp[i + 2][j] if i + 2 <= j else 0)
                pick_right = nums[j] + min(dp[i + 1][j - 1] if i + 1 <= j - 1 else 0, 
                                         dp[i][j - 2] if j - 2 >= i else 0)
                dp[i][j] = max(pick_left, pick_right)
    
    return dp[0][n - 1]",56217.47,225,0,267,492,OK,Tyr: Verification Failed (SAT via concrete testing). 16 divergence(s) found across 24 test inputs.,SAT,O(n^2),True,15622.74
TYR-216,min_insertions_palindrome,grok-3,dynamic-programming,hard,O(2^N),O(N^2),"def min_insertions_palindrome(nums):
    n = len(nums)

    def helper(l, r):
        if l >= r:
            return 0
        if nums[l] == nums[r]:
            return helper(l + 1, r - 1)
        opt1 = helper(l + 1, r) + 1
        opt2 = helper(l, r - 1) + 1
        return opt1 if opt1 < opt2 else opt2

    return helper(0, n - 1)
","def min_insertions_palindrome(nums):
    n = len(nums)
    dp = [[0] * n for _ in range(n)]
    
    for length in range(2, n + 1):
        for start in range(n - length + 1):
            end = start + length - 1
            if nums[start] == nums[end]:
                dp[start][end] = dp[start + 1][end - 1]
            else:
                dp[start][end] = 1 + min(dp[start + 1][end], dp[start][end - 1])
    
    return dp[0][n - 1]",65024.69,163,0,133,296,OK,Tyr: Verification Failed (SAT via concrete testing). 1 divergence(s) found across 24 test inputs.,SAT,O(n^2),True,347.47
TYR-217,count_subsets_xor,grok-3,dynamic-programming,hard,O(2^N * N),O(N*MAX),"def count_subsets_xor(nums, target):
    n = len(nums)
    count = 0
    for mask in range(1, 1 << n):
        xor_val = 0
        for i in range(n):
            if mask & (1 << i):
                xor_val ^= nums[i]
        if xor_val == target:
            count += 1
    return count
","def count_subsets_xor(nums, target):
    n = len(nums)
    if n == 0:
        return 0
        
    max_val = max(nums) if nums else 0
    for num in nums:
        max_val = max(max_val, num ^ target)
    dp = [0] * (max_val + 1)
    dp[0] = 1
    
    for num in nums:
        temp = dp[:]
        for i in range(max_val + 1):
            if temp[i] > 0:
                dp[i ^ num] += temp[i]
    
    return dp[target] if target <= max_val else 0",66575.42,133,0,137,270,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,220.02
TYR-218,max_profit_cooldown,grok-3,dynamic-programming,hard,O(2^N * N),O(N),"def max_profit_cooldown(nums):
    n = len(nums)
    if n < 2:
        return 0
    best = 0
    for mask in range(1 << n):
        buys = []
        sells = []
        for i in range(n):
            if mask & (1 << i):
                if len(buys) == len(sells):
                    buys.append(i)
                else:
                    sells.append(i)
        if len(buys) != len(sells):
            continue
        ok = 1
        for i in range(len(buys)):
            if buys[i] >= sells[i]:
                ok = 0
                break
        for i in range(len(sells) - 1):
            if buys[i + 1] <= sells[i] + 1:
                ok = 0
                break
        if ok == 1:
            profit = 0
            for i in range(len(buys)):
                profit += nums[sells[i]] - nums[buys[i]]
            if profit > best:
                best = profit
    return best
","def max_profit_cooldown(prices):
    if len(prices) < 2:
        return 0
    
    # States: hold (holding stock), sold (just sold), rest (resting after sell)
    hold = float('-inf')
    sold = 0
    rest = 0
    
    for price in prices:
        prev_hold = hold
        hold = max(hold, rest - price)  # Continue holding or buy
        rest = max(rest, sold)          # Continue resting or move from sold to rest
        sold = prev_hold + price        # Sell the stock
        
    return max(sold, rest)",60326.90,280,0,133,413,OK,"Tyr: Parameter mismatch: original has ['nums'], optimized has ['prices'].",ERROR,O(n),Same,209.27
TYR-219,rod_cutting_max,grok-3,dynamic-programming,hard,O(2^N * N),O(N^2),"def rod_cutting_max(nums):
    n = len(nums)
    if n == 0:
        return 0
    best = 0
    for mask in range(1, 1 << n):
        total_len = 0
        revenue = 0
        for i in range(n):
            if mask & (1 << i):
                total_len += i + 1
                revenue += nums[i]
        if total_len <= n and revenue > best:
            best = revenue
    return best
","def rod_cutting_max(nums):
    n = len(nums)
    if n == 0:
        return 0
    dp = [0] * (n + 1)
    for length in range(1, n + 1):
        max_val = float('-inf')
        for cut in range(1, length + 1):
            max_val = max(max_val, nums[cut - 1] + dp[length - cut])
        dp[length] = max_val
    return dp[n]",4403.62,160,0,106,266,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,218.30
TYR-220,count_unique_bst,grok-3,dynamic-programming,hard,O(4^N / N^(3/2)),O(N^2),"def count_unique_bst(nums):
    n = nums[0] if len(nums) > 0 else 0
    if n <= 0:
        return 0

    def count(lo, hi):
        if lo >= hi:
            return 1
        total = 0
        for root in range(lo, hi + 1):
            left = count(lo, root - 1)
            right = count(root + 1, hi)
            total += left * right
        return total

    return count(1, n)
","def count_unique_bst(n):
    if n <= 0:
        return 0
        
    dp = [0] * (n + 1)
    dp[0] = 1
    dp[1] = 1
    
    for length in range(2, n + 1):
        for root in range(1, length + 1):
            left = root - 1
            right = length - root
            dp[length] += dp[left] * dp[right]
            
    return dp[n]",64257.15,166,0,109,275,OK,"Tyr: Parameter mismatch: original has ['nums'], optimized has ['n'].",ERROR,O(n^2),Same,212.65
TYR-221,longest_arith_subseq_len,grok-3,dynamic-programming,hard,O(2^N * N),O(N^2),"def longest_arith_subseq_len(nums):
    n = len(nums)
    if n <= 2:
        return n
    best = 2
    for mask in range(1, 1 << n):
        subseq = []
        for i in range(n):
            if mask & (1 << i):
                subseq.append(nums[i])
        if len(subseq) <= best:
            continue
        if len(subseq) < 2:
            continue
        diff = subseq[1] - subseq[0]
        ok = 1
        for i in range(1, len(subseq) - 1):
            if subseq[i + 1] - subseq[i] != diff:
                ok = 0
                break
        if ok == 1 and len(subseq) > best:
            best = len(subseq)
    return best
","def longest_arith_subseq_len(nums):
    n = len(nums)
    if n <= 2:
        return n
        
    dp = {}
    max_len = 2
    
    for i in range(n):
        for j in range(i + 1, n):
            diff = nums[j] - nums[i]
            dp[(j, diff)] = dp.get((i, diff), 1) + 1
            max_len = max(max_len, dp[(j, diff)])
            
    return max_len",64569.01,237,0,107,344,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,213.23
TYR-222,coin_change_min,grok-3,dynamic-programming,hard,O(S^N),O(N*S),"def coin_change_min(nums, target):
    if target == 0:
        return 0
    if len(nums) == 0:
        return -1
    best = target + 1

    def solve(remaining, count):
        nonlocal best
        if remaining == 0:
            if count < best:
                best = count
            return
        if remaining < 0 or count >= best:
            return
        for c in nums:
            solve(remaining - c, count + 1)

    solve(target, 0)
    return best if best <= target else -1
","def coin_change_min(nums, target):
    if target == 0:
        return 0
    if not nums:
        return -1
        
    dp = [float('inf')] * (target + 1)
    dp[0] = 0
    
    for amount in range(1, target + 1):
        for coin in nums:
            if coin <= amount:
                dp[amount] = min(dp[amount], dp[amount - coin] + 1)
                
    return dp[target] if dp[target] != float('inf') else -1",79121.93,176,0,118,294,OK,Tyr: Verification Failed (SAT via concrete testing). 165 divergence(s) found across 400 test inputs.,SAT,O(n^2),Same,57465.93
TYR-223,coin_change_ways,grok-3,dynamic-programming,hard,O(S^N),O(N*S),"def coin_change_ways(nums, target):
    if target == 0:
        return 1

    def solve(idx, remaining):
        if remaining == 0:
            return 1
        if remaining < 0 or idx >= len(nums):
            return 0
        return solve(idx, remaining - nums[idx]) + solve(idx + 1, remaining)

    return solve(0, target)
","def coin_change_ways(nums, target):
    n = len(nums)
    dp = [[0] * (target + 1) for _ in range(n + 1)]
    for i in range(n + 1):
        dp[i][0] = 1
    
    for i in range(1, n + 1):
        for j in range(1, target + 1):
            if nums[i - 1] <= j:
                dp[i][j] = dp[i][j - nums[i - 1]] + dp[i - 1][j]
            else:
                dp[i][j] = dp[i - 1][j]
    
    return dp[n][target]",7286.78,135,0,147,282,OK,Tyr: Verification Failed (SAT via concrete testing). 140 divergence(s) found across 400 test inputs.,SAT,O(n^2),Same,6177.20
TYR-224,longest_common_subarray_len,grok-3,dynamic-programming,hard,"O(N^2 * min(N,M))",O(N*M),"def longest_common_subarray_len(a, b):
    best = 0
    for i in range(len(a)):
        for j in range(len(b)):
            length = 0
            while i + length < len(a) and j + length < len(b):
                if a[i + length] == b[j + length]:
                    length += 1
                else:
                    break
            if length > best:
                best = length
    return best
","def longest_common_subarray_len(a, b):
    n, m = len(a), len(b)
    dp = [[0] * (m + 1) for _ in range(n + 1)]
    max_length = 0
    
    for i in range(1, n + 1):
        for j in range(1, m + 1):
            if a[i - 1] == b[j - 1]:
                dp[i][j] = dp[i - 1][j - 1] + 1
                max_length = max(max_length, dp[i][j])
                
    return max_length",6602.50,146,0,131,277,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 400 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),Same,2432.11
TYR-225,min_cost_grid_path,grok-3,dynamic-programming,hard,O(2^(R+C)),O(R*C),"def min_cost_grid_path(nums, cols):
    rows = len(nums) // cols if cols > 0 else 0
    if rows == 0 or cols == 0:
        return 0

    def solve(r, c):
        if r == rows - 1 and c == cols - 1:
            return nums[r * cols + c]
        if r >= rows or c >= cols:
            return 10000
        return nums[r * cols + c] + min(solve(r + 1, c), solve(r, c + 1))

    return solve(0, 0)
","def min_cost_grid_path(nums, cols):
    rows = len(nums) // cols if cols > 0 else 0
    if rows == 0 or cols == 0:
        return 0
        
    dp = [[float('inf')] * cols for _ in range(rows)]
    dp[0][0] = nums[0]
    
    for i in range(rows):
        for j in range(cols):
            if i == 0 and j == 0:
                continue
            idx = i * cols + j
            if i > 0:
                dp[i][j] = min(dp[i][j], dp[i-1][j] + nums[idx])
            if j > 0:
                dp[i][j] = min(dp[i][j], dp[i][j-1] + nums[idx])
                
    return dp[rows-1][cols-1]",61377.86,179,0,185,364,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 400 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),Same,360.01
TYR-226,count_grid_paths_obstacles,grok-3,dynamic-programming,hard,O(2^(R+C)),O(R*C),"def count_grid_paths_obstacles(nums, cols):
    rows = len(nums) // cols if cols > 0 else 0
    if rows == 0 or cols == 0:
        return 0
    if nums[0] == 1 or nums[-1] == 1:
        return 0

    def solve(r, c):
        if r == rows - 1 and c == cols - 1:
            return 1
        if r >= rows or c >= cols:
            return 0
        if nums[r * cols + c] == 1:
            return 0
        return solve(r + 1, c) + solve(r, c + 1)

    return solve(0, 0)
","def count_grid_paths_obstacles(nums, cols):
    rows = len(nums) // cols if cols > 0 else 0
    if rows == 0 or cols == 0:
        return 0
    if nums[0] == 1 or nums[-1] == 1:
        return 0
        
    dp = [[0] * cols for _ in range(rows)]
    dp[0][0] = 1 if nums[0] == 0 else 0
    
    for i in range(1, rows):
        dp[i][0] = dp[i-1][0] if nums[i * cols] == 0 else 0
        
    for j in range(1, cols):
        dp[0][j] = dp[0][j-1] if nums[j] == 0 else 0
        
    for i in range(1, rows):
        for j in range(1, cols):
            if nums[i * cols + j] == 0:
                dp[i][j] = dp[i-1][j] + dp[i][j-1]
                
    return dp[rows-1][cols-1]",7421.59,207,0,245,452,OK,Tyr: Verification Failed (SAT via concrete testing). 48 divergence(s) found across 400 test inputs.,SAT,O(n^2),Same,362.28
TYR-227,max_earn_delete,grok-3,dynamic-programming,hard,O(2^N * N^2),O(N),"def max_earn_delete(nums):
    n = len(nums)
    if n == 0:
        return 0
    best = 0
    for mask in range(1 << n):
        selected = []
        for i in range(n):
            if mask & (1 << i):
                selected.append(nums[i])
        ok = 1
        for i in range(len(selected)):
            for j in range(n):
                if not (mask & (1 << j)):
                    diff = abs(nums[j] - selected[i])
                    if diff == 1:
                        ok = 0
                        break
            if ok == 0:
                break
        if ok == 0:
            continue
        vals_ok = 1
        for i in range(len(selected)):
            for j in range(i + 1, len(selected)):
                if abs(selected[i] - selected[j]) == 1:
                    vals_ok = 0
                    break
            if vals_ok == 0:
                break
        if vals_ok == 1:
            s = 0
            for v in selected:
                s += v
            if s > best:
                best = s
    return best
","def max_earn_delete(nums):
    if not nums:
        return 0
        
    freq = {}
    for num in nums:
        freq[num] = freq.get(num, 0) + 1
        
    if not freq:
        return 0
        
    max_val = max(freq.keys())
    dp = [0] * (max_val + 1)
    
    for num in range(max_val + 1):
        if num == 0:
            dp[num] = freq.get(num, 0) * num
        elif num == 1:
            dp[num] = max(dp[num - 1], freq.get(num, 0) * num)
        else:
            dp[num] = max(dp[num - 1], dp[num - 2] + freq.get(num, 0) * num)
            
    return dp[max_val]",64195.25,299,0,177,476,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n),Same,220.50
TYR-228,falling_path_min,grok-3,dynamic-programming,hard,O(3^R * C),O(R*C),"def falling_path_min(nums, cols):
    rows = len(nums) // cols if cols > 0 else 0
    if rows == 0:
        return 0

    def solve(r, c):
        if r == rows:
            return 0
        if c < 0 or c >= cols:
            return 10000
        val = nums[r * cols + c]
        best = solve(r + 1, c)
        left = solve(r + 1, c - 1)
        right = solve(r + 1, c + 1)
        if left < best:
            best = left
        if right < best:
            best = right
        return val + best

    result = 10000
    for c in range(cols):
        v = solve(0, c)
        if v < result:
            result = v
    return result
","def falling_path_min(nums, cols):
    if not nums or cols == 0:
        return 0
        
    rows = len(nums) // cols
    if rows == 0:
        return 0
        
    dp = [[float('inf')] * cols for _ in range(rows)]
    for c in range(cols):
        dp[0][c] = nums[c]
    
    for r in range(1, rows):
        for c in range(cols):
            val = nums[r * cols + c]
            dp[r][c] = val + dp[r-1][c]
            if c > 0:
                dp[r][c] = min(dp[r][c], val + dp[r-1][c-1])
            if c < cols - 1:
                dp[r][c] = min(dp[r][c], val + dp[r-1][c+1])
    
    return min(dp[rows-1])",58127.32,238,0,196,434,OK,Tyr: Verification Failed (SAT via concrete testing). 133 divergence(s) found across 400 test inputs.,SAT,O(n^2),Same,365.41
TYR-229,max_square_side,grok-3,dynamic-programming,hard,"O(R*C*min(R,C)^2)",O(R*C),"def max_square_side(nums, cols):
    rows = len(nums) // cols if cols > 0 else 0
    best = 0
    for r in range(rows):
        for c in range(cols):
            for s in range(1, min(rows - r, cols - c) + 1):
                ok = 1
                for dr in range(s):
                    for dc in range(s):
                        if nums[(r + dr) * cols + (c + dc)] != 1:
                            ok = 0
                            break
                    if ok == 0:
                        break
                if ok == 1 and s > best:
                    best = s
                else:
                    break
    return best
","def max_square_side(nums, cols):
    if not nums or cols == 0:
        return 0
    rows = len(nums) // cols
    dp = [[0] * cols for _ in range(rows)]
    best = 0
    
    for r in range(rows):
        for c in range(cols):
            idx = r * cols + c
            if nums[idx] == 1:
                if r == 0 or c == 0:
                    dp[r][c] = 1
                else:
                    dp[r][c] = min(dp[r-1][c], dp[r][c-1], dp[r-1][c-1]) + 1
                best = max(best, dp[r][c])
    
    return best",56672.94,202,0,159,361,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 400 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),Same,402.46
TYR-230,count_square_submatrices,grok-3,dynamic-programming,hard,"O(R*C*min(R,C)^2)",O(R*C),"def count_square_submatrices(nums, cols):
    rows = len(nums) // cols if cols > 0 else 0
    total = 0
    for r in range(rows):
        for c in range(cols):
            for s in range(1, min(rows - r, cols - c) + 1):
                ok = 1
                for dr in range(s):
                    for dc in range(s):
                        if nums[(r + dr) * cols + (c + dc)] != 1:
                            ok = 0
                            break
                    if ok == 0:
                        break
                if ok == 1:
                    total += 1
                else:
                    break
    return total
","def count_square_submatrices(nums, cols):
    if not nums or cols == 0:
        return 0
    rows = len(nums) // cols
    dp = [[0] * cols for _ in range(rows)]
    total = 0
    
    for r in range(rows):
        for c in range(cols):
            if nums[r * cols + c] == 1:
                if r == 0 or c == 0:
                    dp[r][c] = 1
                else:
                    dp[r][c] = min(dp[r-1][c], dp[r][c-1], dp[r-1][c-1]) + 1
                total += dp[r][c]
    
    return total",56737.06,201,0,153,354,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 400 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),Same,374.19
TYR-231,can_jump_end,grok-3,dynamic-programming,hard,O(2^N * N),O(N),"def can_jump_end(nums):
    n = len(nums)
    if n <= 1:
        return 1
    for mask in range(1 << n):
        if not (mask & 1):
            continue
        if not (mask & (1 << (n - 1))):
            continue
        steps = []
        for i in range(n):
            if mask & (1 << i):
                steps.append(i)
        ok = 1
        for i in range(len(steps) - 1):
            if steps[i + 1] - steps[i] > nums[steps[i]]:
                ok = 0
                break
        if ok == 1:
            return 1
    return 0
","def can_jump_end(nums):
    max_reach = 0
    for i in range(len(nums)):
        if i > max_reach:
            return 0
        max_reach = max(max_reach, i + nums[i])
        if max_reach >= len(nums) - 1:
            return 1
    return 1",54888.11,202,0,72,274,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n),Same,217.17
TYR-232,max_product_cut,grok-3,dynamic-programming,hard,O(N^N),O(N^2),"def max_product_cut(nums):
    n = nums[0] if len(nums) > 0 else 0
    if n <= 1:
        return 0

    def solve(remaining):
        if remaining <= 0:
            return 1
        best = 0
        for cut in range(1, remaining + 1):
            val = cut * solve(remaining - cut)
            if val > best:
                best = val
        return best

    best = 0
    for first_cut in range(1, n):
        val = first_cut * solve(n - first_cut)
        if val > best:
            best = val
    return best
","def max_product_cut(nums):
    n = nums[0] if len(nums) > 0 else 0
    if n <= 1:
        return 0
    
    dp = [0] * (n + 1)
    dp[0] = 1
    
    for length in range(1, n + 1):
        max_val = 0
        for cut in range(1, length + 1):
            val = cut * dp[length - cut]
            max_val = max(max_val, val)
        dp[length] = max_val
    
    return dp[n]",58863.79,195,0,124,319,OK,Tyr: Verification Failed (SAT via concrete testing). 1 divergence(s) found across 24 test inputs.,SAT,O(n^2),Same,10317.30
TYR-233,paint_fence_ways,grok-3,dynamic-programming,hard,O(K^N),O(N*K),"def paint_fence_ways(nums):
    n = nums[0] if len(nums) > 0 else 0
    k = nums[1] if len(nums) > 1 else 0
    if n == 0 or k == 0:
        return 0

    def solve(pos, prev1, prev2):
        if pos == n:
            return 1
        total = 0
        for color in range(k):
            if pos >= 2 and color == prev1 and color == prev2:
                continue
            total += solve(pos + 1, color, prev1)
        return total

    return solve(0, -1, -1)
","def paint_fence_ways(nums):
    n = nums[0] if len(nums) > 0 else 0
    k = nums[1] if len(nums) > 1 else 0
    if n == 0 or k == 0:
        return 0
    if n == 1:
        return k
    
    # Initialize dp for first two posts
    same = k  # Ways when first post is painted
    diff = k * (k - 1)  # Ways when second post is different from first
    
    for i in range(2, n):
        prev_same = same
        same = diff  # Current same is previous diff (as we can't have 3 same)
        diff = (prev_same + diff) * (k - 1)  # Ways to paint current post different from previous
    
    return same + diff",64509.93,197,0,184,381,OK,Tyr: Verification Failed (SAT via concrete testing). 4 divergence(s) found across 24 test inputs.,SAT,O(n),Same,15352.95
TYR-234,count_derangements,grok-3,combinatorics,hard,O(N! * N),O(N),"def count_derangements(nums):
    n = nums[0] if len(nums) > 0 else 0
    if n <= 0:
        return 0
    if n == 1:
        return 0
    arr = list(range(n))

    def permutations(lst):
        if len(lst) <= 1:
            return [lst[:]]
        result = []
        for i in range(len(lst)):
            rest = lst[:i] + lst[i + 1:]
            for p in permutations(rest):
                result.append([lst[i]] + p)
        return result

    count = 0
    for perm in permutations(arr):
        ok = 1
        for i in range(n):
            if perm[i] == i:
                ok = 0
                break
        if ok == 1:
            count += 1
    return count
","def count_derangements(nums):
    n = nums[0] if len(nums) > 0 else 0
    if n <= 0:
        return 0
    if n == 1:
        return 0
    if n == 2:
        return 1
        
    dp = [0] * (n + 1)
    dp[1] = 0
    dp[2] = 1
    
    for i in range(3, n + 1):
        dp[i] = (i - 1) * (dp[i - 1] + dp[i - 2])
        
    return dp[n]",56116.58,232,0,136,368,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n),Same,20744.17
TYR-235,mcm_min_cost,grok-3,dynamic-programming,hard,O(2^N),O(N^3),"def mcm_min_cost(nums):
    n = len(nums) - 1
    if n <= 1:
        return 0

    def solve(i, j):
        if i == j:
            return 0
        best = 999999
        for k in range(i, j):
            cost = solve(i, k) + solve(k + 1, j) + nums[i] * nums[k + 1] * nums[j + 1]
            if cost < best:
                best = cost
        return best

    return solve(0, n - 1)
","def mcm_min_cost(nums):
    n = len(nums) - 1
    if n <= 1:
        return 0
        
    dp = [[0] * n for _ in range(n)]
    
    for length in range(2, n + 1):
        for i in range(n - length + 1):
            j = i + length - 1
            dp[i][j] = float('inf')
            for k in range(i, j):
                cost = dp[i][k] + dp[k + 1][j] + nums[i] * nums[k + 1] * nums[j + 1]
                dp[i][j] = min(dp[i][j], cost)
    
    return dp[0][n - 1]",57328.38,176,0,161,337,OK,Tyr: Verification Failed (SAT via concrete testing). 1 divergence(s) found across 24 test inputs.,SAT,O(n^3),True,20694.28
TYR-236,longest_repeating_subarray,grok-3,dynamic-programming,hard,O(N^3),O(N^2),"def longest_repeating_subarray(nums):
    n = len(nums)
    best = 0
    for i in range(n):
        for j in range(i + 1, n):
            length = 0
            while j + length < n and nums[i + length] == nums[j + length]:
                length += 1
            if length > best:
                best = length
    return best
","def longest_repeating_subarray(nums):
    n = len(nums)
    dp = [[0] * (n + 1) for _ in range(n + 1)]
    max_length = 0
    
    for i in range(1, n + 1):
        for j in range(1, n + 1):
            if nums[i - 1] == nums[j - 1] and i != j:
                dp[i][j] = dp[i - 1][j - 1] + 1
                max_length = max(max_length, dp[i][j])
                
    return max_length",59231.16,137,0,129,266,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),True,332.51
TYR-237,max_profit_two_tx,grok-3,dynamic-programming,hard,O(N^4),O(N),"def max_profit_two_tx(nums):
    n = len(nums)
    best = 0
    for b1 in range(n):
        for s1 in range(b1 + 1, n):
            for b2 in range(s1 + 1, n):
                for s2 in range(b2 + 1, n):
                    profit = (nums[s1] - nums[b1]) + (nums[s2] - nums[b2])
                    if profit > best:
                        best = profit
            profit1 = nums[s1] - nums[b1]
            if profit1 > best:
                best = profit1
    return best
","def max_profit_two_tx(nums):
    if len(nums) < 2:
        return 0
        
    # First transaction: max profit up to index i
    first_tx = [0] * len(nums)
    min_price = nums[0]
    
    for i in range(1, len(nums)):
        min_price = min(min_price, nums[i])
        first_tx[i] = max(first_tx[i-1], nums[i] - min_price)
    
    # Second transaction: max profit from index i onwards
    max_profit = 0
    max_price = nums[-1]
    second_tx = 0
    
    for i in range(len(nums)-2, -1, -1):
        max_price = max(max_price, nums[i])
        second_tx = max(second_tx, max_price - nums[i])
        max_profit = max(max_profit, first_tx[i] + second_tx)
    
    return max_profit",72269.58,184,0,192,376,OK,Z3 SMT Solver Hung > 300s,TIMEOUT,O(n),Same,300018.03
TYR-238,egg_drop_two,grok-3,dynamic-programming,hard,O(N^2),O(N log N),"def egg_drop_two(nums):
    n = nums[0] if len(nums) > 0 else 0
    if n <= 0:
        return 0

    def solve(eggs, floors):
        if floors <= 1 or eggs == 1:
            return floors
        best = floors
        for x in range(1, floors + 1):
            breaks = solve(eggs - 1, x - 1)
            survives = solve(eggs, floors - x)
            worst = 1 + (breaks if breaks > survives else survives)
            if worst < best:
                best = worst
        return best

    return solve(2, n)
","def egg_drop_two(nums):
    n = nums[0] if len(nums) > 0 else 0
    if n <= 0:
        return 0

    # dp[eggs][floors] represents minimum trials needed
    dp = [[0] * (n + 1) for _ in range(3)]
    
    # Base cases for 1 egg
    for f in range(n + 1):
        dp[1][f] = f
        
    # Fill dp table for 2 eggs
    for f in range(1, n + 1):
        dp[2][f] = float('inf')
        # Binary search to find optimal floor
        left, right = 1, f
        while left <= right:
            mid = (left + right) // 2
            broken = dp[1][mid - 1]
            not_broken = dp[2][f - mid]
            worst = 1 + max(broken, not_broken)
            dp[2][f] = min(dp[2][f], worst)
            if broken < not_broken:
                left = mid + 1
            else:
                right = mid - 1
                
    return dp[2][n]",62580.06,194,0,263,457,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),Same,10317.97
TYR-239,all_subsets_range_sum,grok-3,combinatorics,hard,O(2^N * N),O(N * 2^N),"def all_subsets_range_sum(nums):
    n = len(nums)
    total = 0
    for mask in range(1, 1 << n):
        subset = []
        for i in range(n):
            if mask & (1 << i):
                subset.append(nums[i])
        mx = subset[0]
        mn = subset[0]
        for v in subset:
            if v > mx:
                mx = v
            if v < mn:
                mn = v
        total += mx - mn
    return total
","def all_subsets_range_sum(nums):
    n = len(nums)
    total = 0
    for mask in range(1, 1 << n):
        mx = float('-inf')
        mn = float('inf')
        for i in range(n):
            if mask & (1 << i):
                mx = max(mx, nums[i])
                mn = min(mn, nums[i])
        total += mx - mn
    return total",49753.54,166,0,92,258,OK,unsupported operand type(s) for <<: 'IntNumRef' and 'ArithRef',ERROR,O(n^2),Same,215.29
